Branch,City,cogs,Customer type,Date,Gender,gross income,Sum of gross margin percentage,Invoice ID,Payment,Product line,Rating,Sum of Quantity,Tax 5%,Total,Unit price
C,Naypyitaw,709.9,Member,3/20/2019,Male,35.495,4.761904762,537-72-0426,Cash,Fashion accessories,5.7,10,35.495,745.395,70.99
C,Naypyitaw,714,Member,1/20/2019,Female,35.7,4.761904762,725-96-3778,Cash,Home and lifestyle,4.7,8,35.7,749.7,89.25
C,Naypyitaw,72.93,Member,01-08-2019,Male,3.6465,4.761904762,631-34-1880,Credit card,Food and beverages,4.3,3,3.6465,76.5765,24.31
C,Naypyitaw,727.11,Member,02-01-2019,Female,36.3555,4.761904762,237-01-6122,Credit card,Home and lifestyle,9.5,9,36.3555,763.4655,80.79
C,Naypyitaw,73.5,Member,3/24/2019,Male,3.675,4.761904762,835-16-0096,Ewallet,Sports and travel,8.5,5,3.675,77.175,14.7
C,Naypyitaw,735.6,Normal,2/24/2019,Female,36.78,4.761904762,315-22-5665,Ewallet,Home and lifestyle,8,10,36.78,772.38,73.56
C,Naypyitaw,74.22,Member,2/15/2019,Female,3.711,4.761904762,285-68-5083,Credit card,Sports and travel,10,3,3.711,77.931,24.74
C,Naypyitaw,74.29,Member,1/13/2019,Female,3.7145,4.761904762,556-86-3144,Cash,Fashion accessories,5,1,3.7145,78.0045,74.29
C,Naypyitaw,74.7,Normal,02-09-2019,Female,3.735,4.761904762,871-39-9221,Cash,Electronic accessories,4.1,6,3.735,78.435,12.45
C,Naypyitaw,74.86,Member,3/24/2019,Male,3.743,4.761904762,593-95-4461,Cash,Home and lifestyle,6.9,1,3.743,78.603,74.86
C,Naypyitaw,75.88,Member,01-03-2019,Male,3.794,4.761904762,343-87-0864,Credit card,Health and beauty,7.1,1,3.794,79.674,75.88
C,Naypyitaw,755.76,Normal,2/27/2019,Female,37.788,4.761904762,605-72-4132,Cash,Food and beverages,9.1,8,37.788,793.548,94.47
C,Naypyitaw,76.4,Normal,03-08-2019,Female,3.82,4.761904762,226-31-3081,Cash,Electronic accessories,9.6,5,3.82,80.22,15.28
C,Naypyitaw,775.6,Normal,3/14/2019,Male,38.78,4.761904762,373-09-4567,Ewallet,Food and beverages,6.9,10,38.78,814.38,77.56
C,Naypyitaw,781.3,Member,02-10-2019,Female,39.065,4.761904762,227-07-4446,Cash,Electronic accessories,4.4,10,39.065,820.365,78.13
C,Naypyitaw,783.1,Member,03-05-2019,Female,39.155,4.761904762,829-49-1914,Ewallet,Food and beverages,6.6,10,39.155,822.255,78.31
C,Naypyitaw,789.6,Member,1/31/2019,Male,39.48,4.761904762,735-32-9839,Ewallet,Fashion accessories,8.5,8,39.48,829.08,98.7
C,Naypyitaw,789.6,Member,03-04-2019,Female,39.48,4.761904762,228-96-1411,Cash,Food and beverages,7.6,8,39.48,829.08,98.7
C,Naypyitaw,790.2,Normal,3/16/2019,Female,39.51,4.761904762,286-43-6208,Cash,Food and beverages,9.2,9,39.51,829.71,87.8
C,Naypyitaw,80.93,Member,1/19/2019,Male,4.0465,4.761904762,284-54-4231,Credit card,Sports and travel,9,1,4.0465,84.9765,80.93
C,Naypyitaw,81.06,Normal,03-02-2019,Female,4.053,4.761904762,225-98-1496,Credit card,Fashion accessories,7.1,3,4.053,85.113,27.02
C,Naypyitaw,81.44,Member,3/30/2019,Female,4.072,4.761904762,115-38-7388,Credit card,Fashion accessories,9.5,8,4.072,85.512,10.18
C,Naypyitaw,81.51,Member,1/22/2019,Female,4.0755,4.761904762,186-09-3669,Ewallet,Health and beauty,9.2,1,4.0755,85.5855,81.51
C,Naypyitaw,81.66,Normal,01-07-2019,Male,4.083,4.761904762,390-31-6381,Cash,Food and beverages,7.3,3,4.083,85.743,27.22
C,Naypyitaw,815.67,Member,1/18/2019,Female,40.7835,4.761904762,678-79-0726,Cash,Sports and travel,5.1,9,40.7835,856.4535,90.63
C,Naypyitaw,819.5,Member,03-10-2019,Male,40.975,4.761904762,607-65-2441,Credit card,Health and beauty,6,10,40.975,860.475,81.95
C,Naypyitaw,819.7,Member,03-03-2019,Male,40.985,4.761904762,861-77-0145,Cash,Electronic accessories,9.2,10,40.985,860.685,81.97
C,Naypyitaw,823.4,Member,3/29/2019,Male,41.17,4.761904762,267-62-7380,Ewallet,Electronic accessories,4.3,10,41.17,864.57,82.34
C,Naypyitaw,826.3,Member,3/19/2019,Female,41.315,4.761904762,574-22-5561,Ewallet,Fashion accessories,7.9,10,41.315,867.615,82.63
C,Naypyitaw,83.08,Normal,1/23/2019,Male,4.154,4.761904762,219-61-4139,Ewallet,Electronic accessories,6.4,1,4.154,87.234,83.08
C,Naypyitaw,839.34,Normal,1/16/2019,Female,41.967,4.761904762,677-11-0152,Cash,Food and beverages,8.8,9,41.967,881.307,93.26
C,Naypyitaw,84.16,Member,1/13/2019,Female,4.208,4.761904762,784-08-0310,Cash,Food and beverages,7.6,4,4.208,88.368,21.04
C,Naypyitaw,84.83,Normal,1/14/2019,Male,4.2415,4.761904762,451-73-2711,Ewallet,Food and beverages,8.8,1,4.2415,89.0715,84.83
C,Naypyitaw,846.1,Normal,02-09-2019,Male,42.305,4.761904762,450-42-3339,Credit card,Health and beauty,8.8,10,42.305,888.405,84.61
C,Naypyitaw,86.27,Member,2/20/2019,Female,4.3135,4.761904762,848-95-6252,Ewallet,Home and lifestyle,7,1,4.3135,90.5835,86.27
C,Naypyitaw,86.54,Normal,03-08-2019,Male,4.327,4.761904762,574-57-9721,Ewallet,Food and beverages,5.7,2,4.327,90.867,43.27
C,Naypyitaw,87.05,Normal,1/28/2019,Male,4.3525,4.761904762,211-30-9270,Credit card,Health and beauty,4.9,5,4.3525,91.4025,17.41
C,Naypyitaw,87.2,Member,1/15/2019,Male,4.36,4.761904762,450-28-2866,Cash,Food and beverages,8.1,5,4.36,91.56,17.44
C,Naypyitaw,87.4,Member,3/26/2019,Male,4.37,4.761904762,848-24-9445,Cash,Health and beauty,4.9,2,4.37,91.77,43.7
C,Naypyitaw,871,Member,02-12-2019,Female,43.55,4.761904762,641-51-2661,Credit card,Food and beverages,9.9,10,43.55,914.55,87.1
C,Naypyitaw,88.61,Member,1/19/2019,Female,4.4305,4.761904762,779-06-0012,Cash,Home and lifestyle,7.7,1,4.4305,93.0405,88.61
C,Naypyitaw,89.75,Normal,02-06-2019,Male,4.4875,4.761904762,512-91-0811,Credit card,Health and beauty,6.6,1,4.4875,94.2375,89.75
C,Naypyitaw,890.73,Member,03-09-2019,Female,44.5365,4.761904762,277-35-5865,Cash,Food and beverages,6.7,9,44.5365,935.2665,98.97
C,Naypyitaw,892,Normal,02-11-2019,Male,44.6,4.761904762,866-99-7614,Credit card,Food and beverages,4.4,10,44.6,936.6,89.2
C,Naypyitaw,893.16,Normal,3/19/2019,Male,44.658,4.761904762,751-69-0068,Ewallet,Sports and travel,9,9,44.658,937.818,99.24
C,Naypyitaw,894.8,Normal,01-06-2019,Male,44.74,4.761904762,393-65-2792,Credit card,Food and beverages,9.6,10,44.74,939.54,89.48
C,Naypyitaw,898,Member,1/23/2019,Female,44.9,4.761904762,731-81-9469,Credit card,Sports and travel,5.4,10,44.9,942.9,89.8
C,Naypyitaw,898.38,Member,3/27/2019,Male,44.919,4.761904762,702-83-5291,Cash,Fashion accessories,6.6,9,44.919,943.299,99.82
C,Naypyitaw,905,Member,1/25/2019,Male,45.25,4.761904762,280-17-4359,Cash,Health and beauty,8.1,10,45.25,950.25,90.5
C,Naypyitaw,91.98,Member,3/18/2019,Male,4.599,4.761904762,256-58-3609,Cash,Fashion accessories,9.8,1,4.599,96.579,91.98
C,Naypyitaw,95.7,Member,02-09-2019,Female,4.785,4.761904762,602-80-9671,Credit card,Home and lifestyle,5.1,6,4.785,100.485,15.95
C,Naypyitaw,954.4,Normal,01-09-2019,Female,47.72,4.761904762,554-42-2417,Cash,Sports and travel,5.2,10,47.72,1002.12,95.44
C,Naypyitaw,955.8,Normal,1/16/2019,Male,47.79,4.761904762,234-65-2137,Cash,Home and lifestyle,4.8,10,47.79,1003.59,95.58
C,Naypyitaw,97.52,Normal,3/13/2019,Female,4.876,4.761904762,137-74-8729,Ewallet,Fashion accessories,6.8,8,4.876,102.396,12.19
C,Naypyitaw,972.1,Member,02-08-2019,Female,48.605,4.761904762,271-88-8734,Credit card,Fashion accessories,8.7,10,48.605,1020.705,97.21
C,Naypyitaw,975,Normal,01-12-2019,Male,48.75,4.761904762,751-41-9720,Ewallet,Home and lifestyle,8,10,48.75,1023.75,97.5
C,Naypyitaw,98.84,Member,2/15/2019,Female,4.942,4.761904762,233-34-0817,Cash,Electronic accessories,8.4,1,4.942,103.782,98.84
C,Naypyitaw,98.88,Normal,02-07-2019,Female,4.944,4.761904762,214-17-6927,Ewallet,Food and beverages,9.9,6,4.944,103.824,16.48
C,Naypyitaw,985.2,Member,1/30/2019,Female,49.26,4.761904762,283-26-5248,Ewallet,Food and beverages,4.5,10,49.26,1034.46,98.52
C,Naypyitaw,99.69,Normal,2/27/2019,Female,4.9845,4.761904762,250-81-7186,Credit card,Electronic accessories,8,1,4.9845,104.6745,99.69
C,Naypyitaw,993,Member,2/15/2019,Female,49.65,4.761904762,860-79-0874,Credit card,Fashion accessories,6.6,10,49.65,1042.65,99.3
